projectid,teacher_acctid,schoolid,school_ncesid,school_latitude,school_longitude,school_city,school_state,school_zip,school_metro,school_district,school_county,school_charter,school_magnet,school_year_round,school_nlns,school_kipp,school_charter_ready_promise,teacher_prefix,teacher_teach_for_america,teacher_ny_teaching_fellow,primary_focus_subject,primary_focus_area,secondary_focus_subject,secondary_focus_area,resource_type,poverty_level,grade_level,fulfillment_labor_materials,total_price_excluding_optional_support,total_price_including_optional_support,students_reached,eligible_double_your_impact_match,eligible_almost_home_match,date_posted
673e5a1083d661b32b29bebb959a8d44,cf42b7a68d29a8eca0f74bebc0434319,1ab5130bdee208db6922bd1cc6e4ad10,062259007301,33.780430,-118.086899,Los Alamitos,CA,90720,suburban,Los Alamitos Unified Sch Dist,Orange,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,Literature & Writing,Literacy & Language,Books,low poverty,Grades 3-5,30.00,834.65,981.94,40,f,f,2012-10-27
aa0c6cb39e01e2719ae4fac06485a7c7,fc60663207f1bf60a3432510af8ebee8,0b58d14b6b2f34d68969e5bb2a383e36,240051001160,39.005697,-76.903132,Greenbelt,MD,20770,suburban,Prince Georges Co School Dist,Prince Georges,f,f,f,f,f,f,Ms.,f,f,Performing Arts,Music & The Arts,Music,Music & The Arts,Supplies,highest poverty,Grades PreK-2,30.00,451.85,531.59,700,f,f,2012-10-27
5b74b22e7ae42f3a1e197ecf96c144e5,013b46ea14ca6765489ef1834d35c964,50bb4e77c17237c601db3ec530b8b5c2,220174001352,29.590453,-90.703956,Houma,LA,70363,urban,Terrebonne Parish School Dist,Terrebonne,f,f,f,f,f,f,Ms.,f,f,Early Development,Applied Learning,,,Other,highest poverty,Grades PreK-2,30.00,360.70,424.35,20,t,f,2012-10-27
4cedb2a4b2f12cc226c4f5840e7f2457,6664a9bb2e7bd5df9de0b359d633f722,199bf5f9a56c5ca1347a7bcb876f5c82,130029000174,33.998464,-83.701765,Winder,GA,30680,rural,Barrow Co School District,Barrow,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,Literature & Writing,Literacy & Language,Books,highest poverty,Grades PreK-2,30.00,201.72,237.32,20,f,f,2012-10-27
0c10d63c52876bdb4660632b0e4281e2,e78d3abb9b3089e7906afdf1a826babd,4aa61a2d80c0a3f8e3f79051b653ae2e,292928001967,38.596031,-90.293793,Saint Louis,MO,63139,urban,St Louis City Public Sch Dist,St Louis City,f,t,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,Applied Sciences,Math & Science,Technology,highest poverty,Grades PreK-2,30.00,505.63,594.86,23,f,f,2012-10-27
831fa2ad0cbf7ac6df4552022b77c9ca,469fb62d0d1c7d0c2624f02f49e6d43c,397a52c5191913548981d4dabbf90d87,"",33.465118,-111.977196,Phoenix,AZ,85008,urban,Arizona Dept of Education,Maricopa,t,f,f,f,f,f,Mrs.,f,f,Mathematics,Math & Science,Literacy,Literacy & Language,Technology,high poverty,Grades 3-5,30.00,747.08,878.92,30,f,f,2012-10-27
4a02b8c6428df07524f5a38b9d382a1f,dad364da9381110c599c56dc4437fdb3,d40b0abb90329a4ce748f548918c02b9,"",29.716713,-95.553169,Houston,TX,77036,urban,Texas Dept of Education,Harris,t,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,Literature & Writing,Literacy & Language,Books,highest poverty,Grades 6-8,30.00,345.47,406.44,500,t,f,2012-10-26
e5bce036296f731695ff542acbc786ec,66354a5ef78281947b17322d7c9594e6,dea33b75f58bc675590a3f4cd81d8bef,470294001097,35.060412,-89.910653,Memphis,TN,38118,urban,Memphis City School District,Shelby,f,f,f,f,f,f,Mrs.,f,f,Literature & Writing,Literacy & Language,Other,Applied Learning,Supplies,highest poverty,Grades PreK-2,30.00,315.85,371.59,30,t,f,2012-10-26
ba359df24d2fadc83d7c3a6c9ad39f93,8e52fa146c459051d28bfd250130cc5b,f08edb8726d5d9058e9312886702ab82,421007000153,40.512711,-79.917920,Pittsburgh,PA,15215,suburban,Fox Chapel Area School Dist,Allegheny,f,f,f,f,f,f,Mrs.,f,f,Literature & Writing,Literacy & Language,,,Supplies,high poverty,Grades PreK-2,30.00,426.47,501.73,20,f,f,2012-10-25
d60fa0f82c0e1a50e46c42d5e68df7ff,490d0b530daeed042a70a2acc2be1dc7,06c41c32c946457e8545b81dca1ce5c8,370192000577,36.047957,-79.989043,High Point,NC,27265,urban,Guilford Co School District,Guilford,f,f,f,f,f,f,Mrs.,f,f,Special Needs,Special Needs,,,Other,moderate poverty,Grades 6-8,30.00,211.31,248.60,14,f,f,2012-10-24
04f283cfffb61d1e6882794290d32512,11a819ffe698ba2bae7d9ebce5b4cf5e,3807015f9d80e7b3ccc8921bec2cfc1f,080336000319,39.754234,-105.033875,Denver,CO,80211,urban,Denver Public School Dist 1,Denver,f,f,f,f,f,f,Mrs.,f,f,Special Needs,Special Needs,,,Technology,high poverty,Grades 3-5,30.00,448.77,527.96,10,f,f,2012-10-24
3f9552d0b020b892b9575192a829fc80,8aaf2679431ebe5f67f200b45d1e706c,9e46b0e36210b10d856c236e12f82e91,490021000113,41.139753,-112.047049,Clinton,UT,84015,suburban,Davis School District,Davis,f,f,f,f,f,f,Mrs.,f,f,Mathematics,Math & Science,Economics,History & Civics,Supplies,moderate poverty,Grades 3-5,30.00,289.26,340.31,28,f,f,2012-10-24
7c0a56615fe10e132417e272643cebed,b80f88bac3c062abcb6d3e66ffe9fc76,5675ded7530ecece7a5bf22eb8767f0d,482297002327,32.071823,-94.784477,Henderson,TX,75654,rural,Henderson Ind School District,Rusk,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,Mathematics,Math & Science,Technology,highest poverty,Grades PreK-2,30.00,520.76,612.66,23,f,f,2012-10-24
08ad387519950d4a14469ce2c6c8b67d,d3b51f405241732dd05333b2aa56d5db,3807015f9d80e7b3ccc8921bec2cfc1f,080336000319,39.754234,-105.033875,Denver,CO,80211,urban,Denver Public School Dist 1,Denver,f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,,,Supplies,high poverty,Grades 3-5,30.00,732.55,861.82,30,f,f,2012-10-24
e1fd0f93a6dad214baff169768e5aa2d,fd5c44c9d2c5106c667bceef71e0af68,ae2d7d07e7f8969e59d723b5f91ef09b,420001700336,40.455711,-80.023216,Pittsburgh,PA,15233,urban,Pittsburgh Public Sch District,Allegheny,t,f,f,f,f,f,Ms.,f,f,Literature & Writing,Literacy & Language,Mathematics,Math & Science,Technology,moderate poverty,Grades PreK-2,30.00,235.85,277.47,18,t,f,2012-10-24
14a5a7ffd131cc973f2126f5c2faa332,3e282be5967e4390a9fd2057eff30209,bc73ca3888c69263d12882af09ac6ad8,490087000487,40.759132,-111.934452,Salt Lake Cty,UT,84104,urban,Salt Lake City School District,Salt Lake,f,f,f,f,f,f,Ms.,f,f,Mathematics,Math & Science,,,Supplies,highest poverty,Grades 3-5,30.00,383.57,451.26,25,f,f,2012-10-23
3f94aaf10518a480bb7da009c7dbd309,ac718120216f5012c33eb33258dc5fc6,40e1f77566cbb90d6cc75b3fa4179e09,481830001678,31.835496,-106.547036,El Paso,TX,79912,urban,El Paso Ind School District,El Paso,f,f,f,f,f,f,Ms.,f,f,Visual Arts,Music & The Arts,College & Career Prep,Applied Learning,Supplies,highest poverty,Grades 9-12,30.00,269.36,316.89,40,f,f,2012-10-23
de4f33a5ed93bc9035b6b92d908fe886,35129815f81f486e06747a8abc1677a0,2d28c791061eb28a719529226a9bb2ad,062547003808,34.026890,-118.123785,Montebello,CA,90640,urban,Montebello Unified School Dist,Los Angeles,f,f,f,f,f,f,Ms.,f,f,Sports,Health & Sports,Health & Wellness,Health & Sports,Technology,highest poverty,Grades 9-12,30.00,993.99,1169.40,75,f,f,2012-10-23
e8d9d49bcef33da60b3a21fb3916acf3,2640e1f02d9e05a053a68f67f63fc477,7f72c0a90bd97027bf7abd534df62e10,370331002980,35.028567,-77.011394,New Bern,NC,28562,,Craven Co School District,Craven,f,f,f,f,f,f,Mrs.,f,f,Applied Sciences,Math & Science,,,Supplies,moderate poverty,Grades PreK-2,30.00,154.99,182.34,20,f,f,2012-10-23
4fed77848b3540376e48f30df441d5f4,5730ec8fce266c52b968b1cfca30e275,d63ceb62b8c6e5d9c5db9482f33fa0b8,261200008052,42.394669,-82.941360,Detroit,MI,48224,urban,Detroit Public School District,Wayne,f,f,f,f,f,f,Mrs.,f,f,Literature & Writing,Literacy & Language,Mathematics,Math & Science,Supplies,highest poverty,Grades 3-5,30.00,859.00,1010.59,30,f,f,2012-10-23
930bd9cfaa6263f3ac06a869636d049d,6c95e558d7862b049318b96242664d2d,c386a2b431eb167f490bfd32e9efecd4,040008201457,35.105434,-114.598207,Bullhead City,AZ,86442,,Colorado River Union Hs Dist 2,Mohave,f,f,f,f,f,f,Mrs.,f,f,Mathematics,Math & Science,Environmental Science,Math & Science,Supplies,highest poverty,Grades 9-12,30.00,385.68,453.74,120,t,f,2012-10-22
f282a4c60ef95d968ebce4215358bae6,ccbc6017aed90b5aedfc07905dcf39b3,22ea7ac67f77ade92a1a8739dc995856,"",34.442802,-117.293297,Hesperia,CA,92345,suburban,Hesperia Unified School Dist,San Bernardino,t,f,f,f,f,f,Mrs.,f,f,Mathematics,Math & Science,Health & Life Science,Math & Science,Supplies,highest poverty,Grades 6-8,30.00,489.38,575.74,200,t,f,2012-10-22
6f08dc40ab992af679fbd15a38f38ac7,e818230f7ec4a0bb3f1fb772f23cf055,4b86c775d7b737e1c72d5bfd2a4bb95f,240033000647,39.427410,-77.460690,Frederick,MD,21702,urban,Frederick Co Public Sch Dist,Frederick,f,f,f,f,f,f,Mrs.,f,f,Environmental Science,Math & Science,Special Needs,Special Needs,Technology,highest poverty,Grades 9-12,30.00,673.56,792.42,25,f,f,2012-10-22
89672c9f514b8f0caf56863831f3a4e9,0efe7b1f33b351edcb8ea231ecab2881,99883b92c9d476be810e0a63b187b528,"",30.235164,-81.586223,Jacksonville,FL,32256,rural,Duval Co Public School Dist,Duval,t,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,,,Supplies,high poverty,Grades PreK-2,30.00,253.19,297.87,24,f,f,2012-10-22
fe67576c10bcfc10336e8a0947f8a98f,32a6d92236776de7af129570ab2aaf5e,95bbab6f355897f34c2f49106cb1bf66,341134002320,40.697464,-74.166588,Newark,NJ,07114,urban,Newark Public School District,Essex,f,f,f,f,f,f,Ms.,f,f,Literature & Writing,Literacy & Language,Health & Life Science,Math & Science,Technology,highest poverty,Grades PreK-2,30.00,161.53,190.04,12,f,f,2012-10-21
b4dc82352dbeec838dd5f7f1f774bad7,cc8712cac70e8480fd79146408e3704f,dfb7cb377e865b02825b7cbef0751ea7,370495002656,36.205601,-81.244283,Millers Creek,NC,28651,,Wilkes Co School District,Wilkes,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,Early Development,Applied Learning,Other,highest poverty,Grades PreK-2,30.00,308.55,363.00,17,f,f,2012-10-21
04bc7fbb134a9b4497c3913d0d6709ae,2a98dba67cd2a4239ad8b3e87217d382,53078a61435c57fd6d5404b94a86a05d,482985010503,33.201017,-96.692234,Mckinney,TX,75071,rural,Mckinney Ind School Dist,Collin,f,f,f,f,f,f,Ms.,f,f,Music,Music & The Arts,Performing Arts,Music & The Arts,Other,moderate poverty,Grades 3-5,30.00,349.72,411.44,600,f,f,2012-10-21
e012ef5793070a8f4f34b2ba0b3e00fb,c4d522e539bd936f700e2b271150ada1,88a795816f293f2c53e285b2b324b098,220165000400,30.389534,-90.099685,Mandeville,LA,70471,suburban,St Tammany Parish Sch District,St Tammany,f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,Mathematics,Math & Science,Technology,moderate poverty,Grades PreK-2,30.00,507.21,596.72,22,f,f,2012-10-21
8040f2f101c85e369dbc057145aae5a9,1b04d65c17746d23dc338c768aed6a17,6dbdb9cdde7c2d2b761560cd0837f633,080336000340,39.764870,-105.039909,Denver,CO,80212,urban,Denver Public School Dist 1,Denver,f,f,f,f,f,f,Ms.,f,f,Literature & Writing,Literacy & Language,Character Education,Applied Learning,Technology,moderate poverty,Grades 3-5,30.00,353.77,416.20,90,f,f,2012-10-21
877736afeb30dd3ef54b2ebf4dbd2b2e,cb221d2fd7104eb7e2447477b5252d90,6514e51cf6896c0e4717cc0b1000bb9b,250309000407,42.060464,-71.018345,Brockton,MA,02301,suburban,Brockton School District,Plymouth,f,f,f,f,f,f,Ms.,f,f,Applied Sciences,Math & Science,Literature & Writing,Literacy & Language,Supplies,highest poverty,Grades 6-8,30.00,164.69,193.75,85,f,f,2012-10-21
452a0e05b6c035ab302c1f8c9b84482a,9978fb4eac59955033f01f9635c93b1b,bc0ea440b50a312df2e6098a591bef33,230870000285,46.941316,-68.167962,New Sweden,ME,04762,rural,Union School Dist 122,Aroostook,f,f,f,f,f,f,Mrs.,t,f,Literacy,Literacy & Language,Early Development,Applied Learning,Books,high poverty,Grades PreK-2,30.00,490.59,577.16,12,f,f,2012-10-21
1ed843147ea4692fad967429ac2f1999,02390031b9251a4f00948fa96b660c6a,0243e6e49f5bcb33979daad848040adc,060263000191,33.844789,-118.037051,La Palma,CA,90623,suburban,Anaheim Union High Sch Dist,Orange,f,f,f,f,f,f,Ms.,f,f,Visual Arts,Music & The Arts,Literature & Writing,Literacy & Language,Technology,moderate poverty,Grades 6-8,30.00,484.58,570.09,35,t,f,2012-10-21
2b7874af203179a1048d4b818bad0874,cd9d1d51fccf53f7849d6f05d3f5eb2f,988834a9b7b47e97c620593d2397c593,484441005068,31.355903,-100.200467,Wall,TX,76957,rural,Wall Ind School District,Tom Green,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,Special Needs,Special Needs,Other,moderate poverty,Grades 3-5,30.00,771.48,907.62,156,f,f,2012-10-21
de8c7141c902ec08de75cbdc327d59ee,2e408ada7b091588196f1ac998d9df96,b8db9949cb526b350f028cfdb5dd751d,317482001380,41.294315,-95.994893,Omaha,NE,68104,urban,Omaha Public School Dist 1,Douglas,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,ESL,Literacy & Language,Books,highest poverty,Grades PreK-2,30.00,147.12,173.08,300,t,f,2012-10-21
478534f198b68d6e7f7a7af8263fe370,834be82d1f2a09904f61036707cd6a35,b83b909d7a1e1311b24ec9115785e46f,063462005781,38.710229,-121.300627,Citrus Hts,CA,95621,suburban,San Juan Unified School Dist,Sacramento,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,Literature & Writing,Literacy & Language,Books,highest poverty,Grades 3-5,30.00,824.79,970.34,350,f,f,2012-10-21
acd04687f472c02d341a7481a2b6718e,e727ce4580319888f48c937960dc3d93,cb3007275f4ebf32f7173264f738416c,061488001827,33.759433,-117.963596,Garden Grove,CA,92844,suburban,Garden Grove Unif School Dist,Orange,f,f,f,f,f,f,Ms.,f,f,Visual Arts,Music & The Arts,,,Supplies,highest poverty,Grades 9-12,30.00,668.21,786.13,220,f,f,2012-10-21
b14aea8ed4904812bd495f1db424964d,5039645046765e55e360610b0e592500,3eb21423338bb11a5813905442c0c0e2,068450007059,33.701341,-117.782339,Irvine,CA,92604,urban,Irvine Unif School District,Orange,f,f,f,f,f,f,Mr.,f,f,Music,Music & The Arts,Performing Arts,Music & The Arts,Supplies,moderate poverty,Grades 9-12,30.00,470.81,553.89,145,f,f,2012-10-21
80fe0e0a6117c03570f380a545c83289,01bef57e11454367a26fcc0aadf8404b,efd4e9d1a38f715c3234273055ef0c68,450213001235,34.197014,-79.696278,Florence,SC,29506,urban,Florence School District 1,Florence,f,f,f,f,f,f,Ms.,f,f,College & Career Prep,Applied Learning,Character Education,Applied Learning,Technology,highest poverty,Grades 3-5,30.00,815.87,959.85,400,f,f,2012-10-21
6580f001c437585d82f88715bc9e70c4,ff9422a8960a3f8548d30ca19cd18bf2,bd414fd7c9c6839454c47c9c2b23af0e,210384001487,37.828907,-82.401663,Warfield,KY,41267,rural,Martin Co School District,Martin,f,f,f,f,f,f,Mr.,f,f,Health & Life Science,Math & Science,Applied Sciences,Math & Science,Technology,highest poverty,Grades 6-8,30.00,411.31,483.89,65,f,f,2012-10-20
68698b27420440a5cda2c894da3582bb,8fb79558db03c532b54b20e5abf464a8,2337a333a61c78bf40c7b78b0ed2fd40,490042000314,40.548748,-111.956299,South Jordan,UT,84095,suburban,Jordan School District,Salt Lake,f,f,t,f,f,f,Mrs.,f,f,Mathematics,Math & Science,Literacy,Literacy & Language,Supplies,moderate poverty,Grades PreK-2,30.00,581.45,684.06,52,f,f,2012-10-20
1278e4a954d12bedede4e3e0a84a8cee,3571b24f574d0fb497348b93af5cced1,31abc144d499cdf1b5e5c52b29ea2b93,263468007049,42.459693,-83.020839,Warren,MI,48089,urban,Van Dyke Public School Dist,Macomb,f,f,f,f,f,f,Mr.,f,f,Performing Arts,Music & The Arts,Music,Music & The Arts,Supplies,highest poverty,Grades 6-8,30.00,624.23,734.39,100,t,f,2012-10-20
947131484410a9dd77fb9ce7cfd12a20,f5427ae6da6eeba8a522c345ec2c81be,14ec415e0d21bcdd0653c90fcdc72fa7,317482001415,41.236873,-95.981616,Omaha,NE,68106,urban,Omaha Public School Dist 1,Douglas,f,f,f,f,f,f,Ms.,f,f,Health & Life Science,Math & Science,,,Technology,highest poverty,Grades 6-8,30.00,463.30,545.06,150,f,f,2012-10-20
a1493c0d68712aad13e8b89263f4ee3f,cdc3fc90197bc04de081614de79039ea,a89a8aca1ddadfa5a80b07ff968a4579,481611010729,29.965508,-95.683839,Cypress,TX,77429,suburban,Cypress-fairbanks Ind Sch Dist,Harris,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,,,Books,moderate poverty,Grades 6-8,30.00,433.89,510.46,75,f,f,2012-10-20
ea9fe80ba8b2d7859441d55a0fb59fae,5913937e33e6b69bef7bdbb2bec9dada,a207bb5cd9c14947bdc8b9d3f1231b9a,210312000830,37.271030,-82.939972,Littcarr,KY,41834,rural,Knott Co School District,Knott,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,Visual Arts,Music & The Arts,Other,highest poverty,Grades PreK-2,30.00,841.19,989.64,21,t,f,2012-10-20
f3bfb510f1b4eb3890eff34e1c57ec8c,311d972be26a80ac6a8dd8eae68d7d36,4d4260e529baddf046bc0dc3a99cab44,060007210388,37.754852,-122.426160,San Francisco,CA,94114,urban,San Francisco Unified Sch Dist,San Francisco,t,f,f,f,f,f,Ms.,f,f,Literature & Writing,Literacy & Language,Visual Arts,Music & The Arts,Supplies,highest poverty,Grades PreK-2,30.00,395.69,465.52,40,t,f,2012-10-20
9bc87681b5b53cb867d603b760f38e2a,f0203f01802721060e661b2357c37318,d915199b9e6ce89cbb865869495adc5b,261260004978,42.755077,-84.460675,East Lansing,MI,48823,urban,East Lansing Pub Sch Dist,Ingham,f,f,f,f,f,f,Mrs.,f,f,Special Needs,Special Needs,Literacy,Literacy & Language,Technology,high poverty,Grades PreK-2,30.00,753.41,886.36,50,f,f,2012-10-19
05bba0787e1f016a274511cebb388ff6,88f826043eaaa37a35fdb218c771f0fe,70e037ee32f6fba4df30443ebe73b643,482364002612,29.682129,-95.375122,Houston,TX,77021,urban,Houston Ind School District,Harris,f,t,f,f,f,f,Ms.,f,f,Mathematics,Math & Science,Literacy,Literacy & Language,Supplies,high poverty,Grades PreK-2,30.00,151.65,178.41,20,f,f,2012-10-19
1b4a335c041e88155025f8847b044ed7,b000d1e72db62105eb0803d88bb49dae,e52f2a140c91789b3231f75a9a5a5b0a,402100001605,35.385417,-97.730790,Mustang,OK,73064,suburban,Mustang School District I-69,Canadian,f,f,f,f,f,f,Mrs.,f,f,Literature & Writing,Literacy & Language,Mathematics,Math & Science,Technology,moderate poverty,Grades 3-5,30.00,442.21,520.25,24,f,f,2012-10-19
4a5ed8134d0045fd49fafb02a9cc6ea7,f5aae7828ccad622faaf95c504681905,75393c4009f8111368beab75f295cac3,061803002218,33.668573,-117.958884,Huntingtn Bch,CA,92646,suburban,Huntington Beach City SD,Orange,f,f,f,f,f,f,Mrs.,f,f,Visual Arts,Music & The Arts,Extracurricular,Applied Learning,Supplies,low poverty,Grades 3-5,30.00,501.37,589.85,32,t,f,2012-10-19
a9bbc4bcfc95c45638c9e4ca9d8d4a14,6e78269cf96c7457471a63af03fc5608,64f2f415995d5598082e9e7fe96b9667,063864001223,32.644024,-116.966563,Chula Vista,CA,91915,suburban,Sweetwater Union High Sch Dist,San Diego,f,f,f,f,f,f,Mrs.,f,f,Applied Sciences,Math & Science,Health & Life Science,Math & Science,Supplies,high poverty,Grades 9-12,30.00,519.30,610.94,150,f,f,2012-10-18
c06253fc91a86ec73c44388cb0de5911,dff270d8f57aa3cc5802cccf60b37dff,2fa4d38725c22fcd21e626a0c2d18584,050633000355,35.358336,-94.373221,Fort Smith,AR,72903,urban,Ft Smith School District,Sebastian,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,Mathematics,Math & Science,Technology,highest poverty,Grades 3-5,30.00,333.82,392.73,50,t,f,2012-10-17
7e4109074c8fb6c07033ba07a40eba94,caabd184edbf31ed97047278be856230,bc0f9c513bdb8ad479a59ef19d6c4397,063384011190,38.556259,-121.466118,Sacramento,CA,95817,urban,Sacramento City Unif Sch Dist,Sacramento,t,f,f,f,f,f,Mr.,t,f,Mathematics,Math & Science,,,Technology,highest poverty,Grades 9-12,30.00,595.24,700.28,100,f,f,2012-10-17
edfc9a10e9be9bb284bf8da6b573967f,1cea18f4b2cf3c900f08f6920fd6d639,8e78a0a185cdd13c02cc51c041cbf393,061803002222,33.684044,-117.983398,Huntingtn Bch,CA,92646,suburban,Huntington Beach City SD,Orange,f,f,f,f,f,f,Ms.,f,f,Environmental Science,Math & Science,Mathematics,Math & Science,Technology,high poverty,Grades PreK-2,30.00,654.99,770.58,30,f,f,2012-10-17
fd80c5dcddb2f8ef26fbe5d326dcc955,63e5c0b3d95c72dcdb25a5c25fec6b7a,0628b21172b144398457dd92f9f9ca1c,420531010004,40.250374,-75.081770,Jamison,PA,18929,suburban,Central Bucks School District,Bucks,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,Literature & Writing,Literacy & Language,Other,low poverty,Grades 3-5,30.00,231.98,272.92,88,t,f,2012-10-17
58dbd141da7e79cccf9af38e75cd9417,0395955d1f96f8b089d211a147007f86,87c70fbc9a90c548985615070be9f298,411167000591,44.057331,-123.022011,Springfield,OR,97477,urban,Springfield School District 19,Lane,f,f,f,f,f,f,Mrs.,f,f,Visual Arts,Music & The Arts,Literacy,Literacy & Language,Technology,highest poverty,Grades 6-8,30.00,752.46,885.25,340,t,f,2012-10-17
eca20a9fd762cdc6f9c5fce17a2e50a6,0073da6aa733b10c97d384b224cf9384,ec711552815506bd042d87a982f6d833,060837000828,39.723537,-121.852692,Chico,CA,95928,urban,Chico Unified School District,Butte,f,f,f,f,f,f,Mrs.,f,f,Health & Life Science,Math & Science,,,Supplies,high poverty,Grades PreK-2,30.00,174.54,205.34,25,t,f,2012-10-17
2394f45234382ca50a35e5908d938db8,034f2c4cd07be7e05b5dd3796cc2c436,1bb6ccba55e86596f8429c6d6065fd79,550255000282,44.934061,-91.412659,Chippewa Fls,WI,54729,suburban,Chippewa Falls Area Usd,Chippewa,f,f,f,f,f,f,Mrs.,f,f,Music,Music & The Arts,,,Supplies,high poverty,Grades 9-12,30.00,485.74,571.46,30,f,f,2012-10-17
d67149391f2f587f54534f13e7604544,bbb97cb5acb62aced221547373b7183e,3e7841aab24cd1f2c1d23e9032854608,341122003456,40.483547,-74.474288,New Brunswick,NJ,08901,urban,New Brunswick School District,Middlesex,f,f,f,f,f,f,Ms.,f,f,Literature & Writing,Literacy & Language,,,Technology,highest poverty,Grades PreK-2,30.00,1046.98,1231.74,25,f,f,2012-10-17
865f20b57145c4307a54f8160bf49a26,c7daa79091ff16a1e375625b5061eb6a,1dfbd34a990fdecf8bc9ce48d0d382be,550852000931,43.057533,-89.312073,Madison,WI,53716,,Madison Metropolitan Sch Dist,Dane,f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,Literature & Writing,Literacy & Language,Books,highest poverty,Grades 3-5,30.00,223.60,263.06,45,t,f,2012-10-16
63726a8804af1e6ed1c30a572fbb97c0,703b49f8f4c0ae300f8dbb42059b335f,f4578c772225f9ada05268625f964e10,360008105115,40.815224,-73.944298,New York,NY,10030,urban,New York City Dept Of Ed,New York (Manhattan),f,f,f,f,f,f,Ms.,f,f,Applied Sciences,Math & Science,,,Books,highest poverty,Grades 9-12,30.00,429.75,505.59,100,f,f,2012-10-16
4e864796528ad76353ffedde804f3d28,b1f65e417212e8611e9e80e92975e2cf,ce29562c621309fc3c65faba1e0eee74,360008305642,40.871340,-73.912048,New York,NY,10034,urban,New York City Dept Of Ed,New York (Manhattan),f,f,f,f,f,f,Mr.,f,f,Literacy,Literacy & Language,Social Sciences,History & Civics,Other,highest poverty,Grades 3-5,30.00,621.73,731.45,300,f,f,2012-10-16
a539f2dc3e9b138e8983c96ab34f0093,e3b4c81f55eef9849c19e8a767403a8d,a19530de23a7cdb17629734ef2312208,420549004544,39.989334,-76.696228,York,PA,17406,suburban,Central York School District,York,f,f,f,f,f,f,Mr.,f,f,History & Geography,History & Civics,Civics & Government,History & Civics,Supplies,moderate poverty,Grades 6-8,30.00,350.08,411.86,130,t,f,2012-10-16
ace124e3330bc04ee5413db9102f488a,e773668ea3511ece0692035a0f74f63d,8026b5a256bf39850f5bea6fcb7f1b9e,062403003614,37.981248,-122.124702,Martinez,CA,94553,suburban,Martinez Unified School Dist,Contra Costa,f,f,f,f,f,f,Ms.,f,f,Literature & Writing,Literacy & Language,,,Other,moderate poverty,Grades PreK-2,30.00,485.41,571.07,27,f,f,2012-10-15
dbf227300fce878bcb1bd1d385263bb9,b6509765210ee821c23ebcf55fca9c8b,64cbdc57c01ba3ef1d0f351dc58b65f7,370354001459,36.302515,-76.224066,Elizabeth Cty,NC,27909,,Elizabeth Cty-pasquotank Co SD,Pasquotank,f,f,f,f,f,f,Ms.,f,f,Visual Arts,Music & The Arts,Performing Arts,Music & The Arts,Technology,highest poverty,Grades 3-5,30.00,500.37,588.67,50,t,f,2012-10-15
