resourceid,projectid,vendorid,vendor_name,project_resource_type,item_name,item_number,item_unit_price,item_quantity
0e109aebc0bd7127a7102d6e70aa442c,3f06c92fe6f761601a184d15fa1dd3ee,754,Sportime,Supplies,CIRCUIT #2 TRAINING CARDS AEROBIC SET/6,1402880,28.49,2
6e5aeee617fd341fb51d9da666118fd2,3f06c92fe6f761601a184d15fa1dd3ee,82,Best Buy for Business,Supplies,Barnes & Noble NOOK Tablet,BB11694850,249.99,1
8e28b5cb95b8cd662971f4c1c6c6dd6c,3f06c92fe6f761601a184d15fa1dd3ee,82,Best Buy for Business,Supplies,Insignia&#153; 4W Portable Speakers (Pair),BB10985624,18.99,1
844cba2fa61171a5efc9e0e2a3c545a5,3f06c92fe6f761601a184d15fa1dd3ee,82,Best Buy for Business,Supplies,Barnes & Noble NOOK AC Adapter and USB Cable Kit,BB11105007,7.28,1
34822d546573409d082dd571306cfef7,3ed2c975fcbcf6d895290714fb3bf0d6,82,Best Buy for Business,Technology,Kingston DataTraveler 101 G2 - USB flash drive - 4 GB,BB11173373,5.72,25
62f762facbae8c6b837d305760f5b953,3ec80eb01ea0229701b7f0671d0dc1ca,82,Best Buy for Business,Technology,Apple iPad Dock iPad docking station,BB11099627,29.99,1
a21411c728a8a397c9268eddb1be2676,3ec80eb01ea0229701b7f0671d0dc1ca,82,Best Buy for Business,Technology,Apple iPad Dock Connector to VGA Adapter - VGA adapter,BB11099618,29.99,1
7b36dab7dceaa532c8d9bbb91bfecfd7,3ec80eb01ea0229701b7f0671d0dc1ca,82,Best Buy for Business,Technology,Apple iPad Wi-Fi - 3rd generation - tablet - iOS 5 - 16 GB - 9.7',BB12201672,449.99,1
4d66cfba5fdedde48868e3b499af1192,3ec80eb01ea0229701b7f0671d0dc1ca,82,Best Buy for Business,Technology,Apple iPad Smart Case - (PRODUCT) RED - case for web tablet,BB12315532,49.99,1
230975d7bee45ed1a7944db533dac626,3ebcd8a73049a8482818844f624f0a25,82,Best Buy for Business,Technology,Barnes&Noble - NOOK Simple Touch,BB11466759,99.99,2
914ee11f48345814480b61e8b1010b09,3ebcd8a73049a8482818844f624f0a25,82,Best Buy for Business,Technology,Barnes&Noble - Oliver Cover for Barnes&Noble NOOK Simple Touch - Red/Stone,BB11705078,29.99,2
9da3251137aa254655d2decb2487b99d,3e9abf6956ec06f97b1caa90efa35e8c,773,School Specialty,Other,SENSORY BAR DESK BUDDY,1410033,7.99,5
9439c5254ad2f8d8ed85dfe0f814cc09,3e9abf6956ec06f97b1caa90efa35e8c,773,School Specialty,Other,FOOTREST - THINK-N-ROLL,1387070,14.39,4
ea72826ef3cf39e175ecc68da32cf1f7,3e9abf6956ec06f97b1caa90efa35e8c,773,School Specialty,Other,CUSHION COREDISK PVC BALL-FILLED BLUE,030556,33.05,2
76e8f495a018dadbcc3acec8f189b407,3e9abf6956ec06f97b1caa90efa35e8c,767,Lakeshore Learning Materials,Other,DD370X - Soft Seats - Set of 6,DD370X,49.99,1
60341fc9ccf159a1ec4008300c93de43,3e9abf6956ec06f97b1caa90efa35e8c,773,School Specialty,Other,TIMER 12'' AUDITORY TIME TIMER,1307087,34.39,1
2eb83b7117b5262734ff73757cd0887e,3e9abf6956ec06f97b1caa90efa35e8c,773,School Specialty,Other,FIDGETS PENCIL SET OF 4,027233,7.19,5
6030b23ebe9609b347b57900d1467925,3e9abf6956ec06f97b1caa90efa35e8c,773,School Specialty,Other,SSI Promotion Code Only,SSI-Promo-Code_081CAC,0,1
b29d56c597f7c66eabdba31a81fdcb8c,3e9849ca799744aea7f201b01254d0d5,82,Best Buy for Business,Technology,Apple iPod touch - digital player  - Apple iOS 5,BB12391777,194.99,2
9f065ef1ced507f0dbe3af434d17b76b,3e9849ca799744aea7f201b01254d0d5,150,CDW-G,Technology,Griffin Protector Everyday Duty Case   case for digital player,2599323,14.8,2
a2a0a6b8ec62a9b7d44113f41eeb49ef,3e8e381f083883259e61c267041e7019,27,Amazon,Supplies,Vivaldi's Ring of Mystery (Audio CD),1895404770,13.4,1
0a78c399e8e7ef1d5ee433a04cda3db8,3e8e381f083883259e61c267041e7019,27,Amazon,Supplies,(13x19) Gustav Klimt Fir Forest I Art Print Poster,B004NEEYYC,5.99,1
058cbb1a9a7a53c63bd29da03e263c86,3e8e381f083883259e61c267041e7019,7,AKJ Books,Supplies,Artist to Artist: 23 Major Illustrators Talk to Children abo,9780399246005,21.9,1
b5014ab81eca9ce2af92df9404624446,3e8e381f083883259e61c267041e7019,27,Amazon,Supplies,Crayola 16ct Colored Oil Pastel Sticks,B00006IEFO,2.06,25
9827715ba1417ecf8f5a093f00e871dc,3e8e381f083883259e61c267041e7019,27,Amazon,Supplies,(11x14) Claude Monet (Sunset in Venice) Art Poster Print,B000TYDJAA,0.97,1
46ff24d55b45e39271a96dd3d707a6e2,3e8e381f083883259e61c267041e7019,7,AKJ Books,Supplies,Pierre-Auguste Renoir: Paintings that Smile True Kelley,9780448433714,4.37,1
3a5d70e85de1be7ef017cf49475fe030,3e8e381f083883259e61c267041e7019,27,Amazon,Supplies,Tchaikovsky Discovers America,B00000212P,14.11,1
fa8265b5c41ebd31ddc3c8497c30fa89,3e8e381f083883259e61c267041e7019,7,AKJ Books,Supplies,Leonardo and the Flying Boy,9780764138515,6.56,1
d18d87a0e2b3269a65e901a13acdd429,3e8e381f083883259e61c267041e7019,27,Amazon,Supplies,"(11x17) Leonardo Da Vinci (Female Head, La Scapigliata) Art Poster Print Art Poster Print",B002DW14ZI,1.74,1
886120019294b1215b4caaaa3668bf4d,3e8e381f083883259e61c267041e7019,27,Amazon,Supplies,"Sculpey Original Polymer Clay, 8-Pound, White",B000EFLYQA,39.28,2
f43e84e4b28d4f345a43ef57a773e0b7,3e8e381f083883259e61c267041e7019,7,AKJ Books,Supplies,"Vincent Van Gogh: Sunflowers and Swirly Stars Joan Holub, Jo",9780448425214,4.37,1
80921f600d45c766532014c91ac68a12,3e8e381f083883259e61c267041e7019,27,Amazon,Supplies,"Water Lilies Poster Print by Claude Monet, 24x36 Collections Poster Print by Claude Monet, 24x36",B000XQAIA8,5.98,1
af4c00781dd9e9aee3ddb26db7b2fcfa,3e8e381f083883259e61c267041e7019,27,Amazon,Supplies,Mr. Bach Comes To Call,B00000212K,12.77,1
e648c61c6dd89be55210e2aab59db89f,3e8e381f083883259e61c267041e7019,27,Amazon,Supplies,"Reeves 9-Inch by 12-Inch Water Color Paper Pad, 35-Sheet",B001E01U6S,6.19,6
2a7ff4380c9ec4be23e6ddec2b51809e,3e8e381f083883259e61c267041e7019,27,Amazon,Supplies,Meet the Great Composers  Book 1 (Learning Link),0882848550,15.68,1
7271017f79cd34f7f1cfb7eb8647ed70,3e8e381f083883259e61c267041e7019,7,AKJ Books,Supplies,"Claude Monet: Sunshine and Waterlilies True Kelley, True Kel",9780448425221,4.37,1
e7394f63894335cc63b8e30a7cdb8a25,3e8e381f083883259e61c267041e7019,27,Amazon,Supplies,"Reeves Assorted 12-Milliliter Watercolor Paint, 18-Pack",B0019IP11A,14.96,2
e9dd3a9a47fa207b1f89631897f1a831,3e8e381f083883259e61c267041e7019,27,Amazon,Supplies,(13x19) Vincent Van Gogh (Vase with Twelve Sunflowers ) Art Poster Print,B000G64LQ2,4.99,1
6d44eae9b4390b0f11a54609e86f7ffe,3e8e381f083883259e61c267041e7019,27,Amazon,Supplies,Vincent Van Gogh (The Starry Night) Art Print Poster - 36x24,B0017LAYRA,4.73,1
0912bf4c00920c934cf3cf1b388dd3a9,3e8e381f083883259e61c267041e7019,27,Amazon,Supplies,Beethoven Lives Upstairs,B00000212L,13.05,1
7dbb7471b0caa542fb098e06a6d95f54,3e8af6754c0c368d6a5f89489fc3cc14,767,Lakeshore Learning Materials,Supplies,JL400 - Language Tutor Audio Card Reader,JL400,129,1
dfcf1634de50f3398da7176f790374ed,3e8af6754c0c368d6a5f89489fc3cc14,767,Lakeshore Learning Materials,Supplies,JL402 - Make-Your-Own Audio Cards,JL402,39.99,1
706184171a93b1893ff871bb0c7db6fb,3e8af6754c0c368d6a5f89489fc3cc14,767,Lakeshore Learning Materials,Supplies,GG421 - Book Display Stand for 20,GG421,24.99,1
e6f1ecb99f5d8b6b7980ffd32676467a,3e8af6754c0c368d6a5f89489fc3cc14,767,Lakeshore Learning Materials,Supplies,TT557 - Lakeshore Nonfiction Sight-Word Readers - Level 1,TT557,49.99,1
0d8f6e6a2c74a5b0a76f54c558b4e776,3e8af6754c0c368d6a5f89489fc3cc14,767,Lakeshore Learning Materials,Supplies,TT559 - Lakeshore Nonfiction Sight-Word Readers - Level 2,TT559,49.99,1
61b7940af5d8c55a5ec5d71a31406b97,3e8af6754c0c368d6a5f89489fc3cc14,767,Lakeshore Learning Materials,Supplies,TT814 - Stamp & Write Sight-Words - Level 2,TT814,29.99,1
742bbc38c7d71caa8283e867f56e735e,3e8af6754c0c368d6a5f89489fc3cc14,767,Lakeshore Learning Materials,Supplies,HH440X - Search for Sight-Words - Complete Set,HH440X,115,1
ee0778b7359edbe356e53f69ce000cf7,3e8af6754c0c368d6a5f89489fc3cc14,767,Lakeshore Learning Materials,Supplies,GG421 - Book Display Stand for 20,GG421,24.99,1
711bbc03f323b346b680aad11b6aa3a9,3e8af6754c0c368d6a5f89489fc3cc14,767,Lakeshore Learning Materials,Supplies,TT815 - Stamp & Write Sight-Words - Level 3,TT815,29.99,1
bca16111062d24f692ed4b4314c829fc,3e8af6754c0c368d6a5f89489fc3cc14,767,Lakeshore Learning Materials,Supplies,JJ130X - Sight-Word Puzzles - Complete Set,JJ130X,49.99,1
6fd83c8e967c9a9e02c7916a228856af,3e8af6754c0c368d6a5f89489fc3cc14,767,Lakeshore Learning Materials,Supplies,DD480X - Sight-Word Tactile Cards - Complete Set,DD480X,49.99,1
1cb48003aaece733de43a03e429919dd,3e58f1d6c0b114050055b7b8b560106d,21,Blick Art Materials,Supplies,BOOKMAKING KIT/6INX6IN 50/SHT 12/PK,64210-1066,28.57,4
43e142351f451c920de02b0c8d35051a,3e58f1d6c0b114050055b7b8b560106d,21,Blick Art Materials,Supplies,Item Shipping/Handling Charges,SHIPPING,13.95,1
990349cc2bf2478b5f4ff7433d6a043a,3e22f8a0b7f5b781b92afe58df95f90e,767,Lakeshore Learning Materials,Other,LA952 - A Place for Everyone Classroom Carpet for 30,LA952,469,1
6bd55bbd522985c2f084668eadafc5f8,3e0965d63ffce7fb1be593445553ce19,27,Amazon,Other,LCD Step Pedometer Walking Calorie Counter Distance,B00EZMLBNE,3.4,30
c9a2c55db6704828c49ff6755ebf771c,3dfd8199659914d3fc2fa2082277d65e,21,Blick Art Materials,Supplies,TEMPERA RACK FILLED/12TRAY 8/CLR W/BRUSH,00054-1209,103.95,1
9df02e550e3bdd2c8f1786c50cb8cd95,3dfd8199659914d3fc2fa2082277d65e,21,Blick Art Materials,Supplies,PRANG WATERCOLOR/MASTER CLASSPK,00305-1039,82.59,1
83def5ef9dea5f7396f36f896e340401,3dfd8199659914d3fc2fa2082277d65e,21,Blick Art Materials,Supplies,MR SKETCH STIX MRKRS/WASHABLE CLASSPK,21266-1020,63,1
22c8cdc5dc33f078ac6a34479c0848a4,3dfd8199659914d3fc2fa2082277d65e,21,Blick Art Materials,Supplies,CRAYOLA OIL PASTELS/336CT CLASSPK,20066-1336,37.24,1
629ee2645c0a2a8e5c2ed866eaf4e67e,3dfd8199659914d3fc2fa2082277d65e,21,Blick Art Materials,Supplies,MR SKETCH WASH MRKR/192CT CLASSPACK,21201-1929,98.68,1
399f5e525a900773d81bf0fb96dccfec,3df1328a1d702ea1291446164642c709,2,Kaplan Early Learning Company,Other,Nature Alphabet Blocks Carpet 8' x 12',62428,373.96,1
97b85c3a42da760d21e88b00e217a84f,3de540bb326ea6a4f8607401d161cb9a,775,Frey Scientific,Other,MINERAL COLLECTION COMPREHENSIVE,1292997,217.35,1
b75f48212e738f4a3aa136c678373a62,3de540bb326ea6a4f8607401d161cb9a,95,Carolina Biological Supply Company,Other,Tumble-Vibe 5 Starter Kit,GEO9701,187.1,1
8b4e7232e987d3ad23ec258020d91571,3dd57cf408e4c024029ad583a2c1c227,82,Best Buy for Business,Technology,HP - 2000 15.6' Laptop - 4GB Memory - 500GB Hard Drive - Black Licorice,BB19250886,299.99,2
349cf4d869e63e05e98da8c91e26f77d,3db89cf26c7f15c93ed394bd22a0252b,7,AKJ Books,Books,"Sugar Changed the World: A Story of Magic, Spice, Slavery, F",9780618574926,14.6,20
02b844c71c6e194798d5831b566de10c,3d77afa1f073c219a99834828e62d2d5,27,Amazon,Supplies,Valeo Yoga Kit,B0007IS71Y,23.99,15
5b26e94144ffab139c7c06743df08417,3d655690f08674ab7d2491ed6ac57e45,,,Trips,,,,
ec4976b70d36c008f25f7fb2d05a5e41,3d51ea3b3260a4185fb285ff834d0106,82,Best Buy for Business,Technology,Epson DC-06 Document Camera - document camera,BB11113850,392.99,1
e8a3648099a480d76f1cc84d33952b7b,3d3b69123f7a891811192ef9faf621c7,82,Best Buy for Business,Technology,Microsoft Office Home and Student 2010 - Windows,BB11100318,99.99,1
6f99dee49ed15e3442403b21bb677c7b,3d3b69123f7a891811192ef9faf621c7,82,Best Buy for Business,Technology,Sony - 15.5' VAIO E Series Laptop - 6GB Memory - 750GB Hard Drive - Silver,BB12233902,679.99,1
da115648706c70b84c6e56b9dafb8f79,3d1f930866212dc9894c070faf6ca430,7,AKJ Books,Books,High Interest - Grade Level 7,C11HIRR7,57.54,1
b5a974b2f8d9f272fbbaade093f31483,3d1f930866212dc9894c070faf6ca430,7,AKJ Books,Books,Grade 5 - Favorites,C11GRL5FAV,44.46,1
702febe1782a456b9d280bbdbdaab17e,3d1f930866212dc9894c070faf6ca430,7,AKJ Books,Books,Grade 6 - NonFiction,C11GRL6NF,46.65,1
786c2a56b09a6acb992913a6cf13b92d,3d1f930866212dc9894c070faf6ca430,7,AKJ Books,Books,High Interest - Grade Level 7,C11HIRR7,57.54,1
6474b572024a7ca047d1213e8f95de8e,3d1f930866212dc9894c070faf6ca430,7,AKJ Books,Books,Grade 8 - Favorites,C11GRL8FAV,54.65,1
4acb08245be921f62444f54b97fe2968,3d1f930866212dc9894c070faf6ca430,7,AKJ Books,Books,Grade 6 - Fiction,C11GRL6F,49.57,1
078668437e6cfad6be0062a2dd508ae2,3cf3243e779c9c2bb8652a25ed0b8b0a,757,Teachers' School Supply,Supplies,The Lion & The Mouse,ER-HBG9780316013567,16.99,1
d045efe8450e3f6c05aa7f4dbebcfdf9,3cf3243e779c9c2bb8652a25ed0b8b0a,757,Teachers' School Supply,Supplies,Functional File Folders Leopard,LAS1320F,9.99,2
12e5465d15cb40959a01174b214f2c0b,3cf3243e779c9c2bb8652a25ed0b8b0a,757,Teachers' School Supply,Supplies,Jungle Journey Gr 4-5 Comprehension,ER-TCR7852,19.99,1
6611c8d45a55469e33412a1e2956372c,3cf3243e779c9c2bb8652a25ed0b8b0a,757,Teachers' School Supply,Supplies,Diversity Poster,T-A67003,3.49,1
f42cc13f1545ba64f872cadc914a0538,3cf3243e779c9c2bb8652a25ed0b8b0a,757,Teachers' School Supply,Supplies,Everyone Belongs Poster,T-A67341,3.49,1
db60a488f410b11e950e586fe6c06b00,3cf3243e779c9c2bb8652a25ed0b8b0a,757,Teachers' School Supply,Supplies,Roylco Inc. - African Textile Paper,R-15273,6.99,1
f2a1c8ffc18bff236ba8fbfa46941fbc,3cf3243e779c9c2bb8652a25ed0b8b0a,757,Teachers' School Supply,Supplies,Bad Attitude Poster,T-A67263,3.49,1
8434acd51e4456c54030331832761705,3cf3243e779c9c2bb8652a25ed0b8b0a,757,Teachers' School Supply,Supplies,Functional File Folders Giraffe,LAS1319F,9.99,2
010b4c497303cf4b284438d25ac4331d,3cf3243e779c9c2bb8652a25ed0b8b0a,757,Teachers' School Supply,Supplies,Laugh Poster,T-A67283,3.49,1
65ae43cb1bf5cdbd0112616ea4808213,3cf3243e779c9c2bb8652a25ed0b8b0a,757,Teachers' School Supply,Supplies,Jungle Fun Bulletin Board Calendar Set,T-8222,13.99,1
b35ec64588f747928197d1cf16b36aa2,3cf3243e779c9c2bb8652a25ed0b8b0a,757,Teachers' School Supply,Supplies,Brite Pockets Peel & Stick Zebra,TOP4033,4.99,2
06f436f8fafcbc2e53b48d9b4d714568,3cf3243e779c9c2bb8652a25ed0b8b0a,757,Teachers' School Supply,Supplies,Edupress - The Main Idea Jungle Safari Red,LRN104,21.95,1
79dd880c5673e2e8750849f0e5f109aa,3cf3243e779c9c2bb8652a25ed0b8b0a,757,Teachers' School Supply,Supplies,Jungle Notepad,CD-151042,3.49,1
c9a65224874e5ac1dc775d65346090a2,3cb7072ebfbb70fcaaa92898d31c1452,767,Lakeshore Learning Materials,Books,CK20GR - Little Beanbag Seat - Green,CK20GR,39.99,1
0449a7d29380c85b325de17beb05d088,3cb7072ebfbb70fcaaa92898d31c1452,767,Lakeshore Learning Materials,Books,TT161 - Level A Book Bin - K - Library 2,TT161,27.99,1
9f3f133959829be377bc795d2ca016ce,3cb7072ebfbb70fcaaa92898d31c1452,767,Lakeshore Learning Materials,Books,DD371RD - Soft Seat - Red,DD371RD,9.99,1
651e4b7e6da51adc1639cf46810475b2,3cb7072ebfbb70fcaaa92898d31c1452,767,Lakeshore Learning Materials,Books,TT163 - Level C Book Bin - K - Library 2,TT163,27.99,1
7d61bc72920cec22d625e790c9ffb1bf,3cb7072ebfbb70fcaaa92898d31c1452,767,Lakeshore Learning Materials,Books,DD371VT - Soft Seat - Violet,DD371VT,9.99,1
85e06bd47666060ff04887b73cc86149,3cb7072ebfbb70fcaaa92898d31c1452,767,Lakeshore Learning Materials,Books,DD371BU - Soft Seat - Blue,DD371BU,9.99,1
c312af9f62f3092caa0bb037516dd592,3cb7072ebfbb70fcaaa92898d31c1452,767,Lakeshore Learning Materials,Books,CK20BU - Little Beanbag Seat - Blue,CK20BU,39.99,1
d650074a5faa915a883bd5163535daba,3cb7072ebfbb70fcaaa92898d31c1452,767,Lakeshore Learning Materials,Books,TT162 - Level B Book Bin - K - Library 2,TT162,36.99,1
d08f87c2309407a7a0b5325c0f5a6342,3cabb65181c922168b5da891b25629ca,82,Best Buy for Business,Technology,Epson DC-11 Document Camera - document camera,BB11155380,550.99,1
ad2e6d4fec7ab1865a717e0ca0ab1e76,3ca69f7d568f31cbee5cd5c2d62554a3,767,Lakeshore Learning Materials,Books,FB712 - Eyewitness Nonfiction Readers - Level 2,FB712,39.5,1
d169abf233e5a1b2ed93a7c9cd418e9f,3ca69f7d568f31cbee5cd5c2d62554a3,767,Lakeshore Learning Materials,Books,FB711 - Eyewitness Nonfiction Readers - Level 1,FB711,39.5,1
15ce18b0f7610909ded692f0ec5cba56,3ca69f7d568f31cbee5cd5c2d62554a3,767,Lakeshore Learning Materials,Books,DS787 - Community Helpers at Work Photo Book Series,DS787,82.5,1
5352269261bd1de2815a02447aa3b552,3c96adebf31f4c7f44a9a01b7220c34a,45,ABC School Supply,Supplies,GAME BOARD GRADE 1 LITERACY ANIMAL ADJECTIVES,1296551,18.99,1
c6358e6d69f50736d9841165361ad101,3c96adebf31f4c7f44a9a01b7220c34a,45,ABC School Supply,Supplies,GAME COMPREHENSION BEST SELLERS #1 RED LEVEL 2.0-3.5 SET OF6,367299,123.49,1
5ed17f01d161b6b94c471de846ac1d53,3c96adebf31f4c7f44a9a01b7220c34a,45,ABC School Supply,Supplies,KIT GAMES BOARD GRADE 1 LITERACY  SET OF 6,1298108,94.99,1
98905dccf7557f2464bf1a5d3287c44c,3c96adebf31f4c7f44a9a01b7220c34a,45,ABC School Supply,Supplies,GAME COMPREHENSION BEST SELLERS #2 BLUE LEVEL 3.5-5.0 SET OF 6,367302,123.49,1
a38b84014a8dcc36fda78a79a954b263,3c96adebf31f4c7f44a9a01b7220c34a,45,ABC School Supply,Supplies,GAME COMPREHENSION BEST SELLERS #1 BLUE LEVEL 3.5-5.0 SET OF 6,367296,123.49,1
e25d5318476a8c768bcb35b229e919c4,3c96adebf31f4c7f44a9a01b7220c34a,45,ABC School Supply,Supplies,GAME COMPREHENSION BEST SELLERS #2 RED LEVEL 2.0-3.5 SET OF 6,367305,123.49,1
b5d0945db5f259e58e063fb19a41c3e0,3c74a9836efb3e51b5fc7c95cc8aa970,775,Frey Scientific,Supplies,THERMOMETERS STUDENT PACK OF 10 - SCHOOL SMART,373658,14.39,2
3a77db63f1da219d7c68e3a7d7b49748,3c74a9836efb3e51b5fc7c95cc8aa970,775,Frey Scientific,Supplies,JUMBO MAGNIFIERS SET OF 6,1321216,29.66,5
cda30d70cb6d450f0dd08f2f2b3bd0f6,3c74a9836efb3e51b5fc7c95cc8aa970,775,Frey Scientific,Supplies,BEAKER GRIFFIN 600ML PP PK/4,581721,11.52,7
f23f7c5e0f0480fbe4981c7f72696a86,3c74a9836efb3e51b5fc7c95cc8aa970,775,Frey Scientific,Supplies,FREY SCIENTIFIC STOPWATCH SET OF 12,1384855,35.96,2
7a822ee63700fecf7b1f234f6f0e065f,3c05c7e37d907ce2c26043cfe658c714,767,Lakeshore Learning Materials,Books,FR150X - First Little Readers - Complete Library,FR150X,199,1
3cd6fc07462b3f0819ae26e66012a1e7,3c05c7e37d907ce2c26043cfe658c714,773,School Specialty,Books,RACK READ ALONG RED,201165,18.17,1
b74686d621b06d44631d5b7a69d5f838,3c05c7e37d907ce2c26043cfe658c714,767,Lakeshore Learning Materials,Books,EG470X - Leveled Nonfiction Readers - Levels A-D - Complete Set,EG470X,109,1
5e3aad74608ac144ad6ab86b6972b0b9,3c05c7e37d907ce2c26043cfe658c714,773,School Specialty,Books,HANGUP BAG DELUXE 14X12.5 2 PACKS OF 5,658925,11.17,2
757660fbc77371d005b9741ab92a8b9a,3c02dd6ec04a5116b623a5feceb75368,82,Best Buy for Business,Supplies,HP 564XL - CB324WN - print cartridge - magenta,BB10876747,19.49,3
145c277a7e445ffb1d6ddcb828dc92f4,3c02dd6ec04a5116b623a5feceb75368,82,Best Buy for Business,Supplies,HP 564XL - CB325WN - print cartridge - yellow,BB10876399,19.49,3
954d035650f6bcee154f5c21c2b7a0e6,3c02dd6ec04a5116b623a5feceb75368,82,Best Buy for Business,Supplies,HP 564XL - CB323WN - print cartridge - cyan,BB10876398,19.49,3
d15591d3e87ce2a980e485fade32543c,3c02dd6ec04a5116b623a5feceb75368,82,Best Buy for Business,Supplies,HP 564XL - CN684WN - print cartridge - High Capacity - black,BB11199024,22.99,8
85c6d1ecda87f9f078e0a8284826fc90,3beef2430a285df1209aaf606267affe,7,AKJ Books,Books,Cam Jansen & Mystery of the Dinosaur Bon,9780142400128,2.91,1
95986486ee6255ac15c4acc345170c29,3beef2430a285df1209aaf606267affe,7,AKJ Books,Books,Cam Jansen and the Sports Day Mysteries: A Super Special Dav,9780670011636,10.94,1
6c55ec9a9d89d69ad3c3f66a129696ea,3beef2430a285df1209aaf606267affe,7,AKJ Books,Books,Cam Jansen & the Ghostly Mystery,9780142402870,2.91,1
07ae06b999e8dccfd4edabed69a0ca6f,3beef2430a285df1209aaf606267affe,7,AKJ Books,Books,Cam Jansen and the Summer Camp Mysteries: A Super Special Da,9780670062188,10.94,1
0973fd69de9b9193c62019629271536d,3beef2430a285df1209aaf606267affe,7,AKJ Books,Books,Young Cam Jansen and the Lions'' Lunch Mystery,9780142411766,2.91,1
90e5004bf4fa15d74d3d11594ae4c54d,3beef2430a285df1209aaf606267affe,7,AKJ Books,Books,Cam Jansen & Mystery of Stolen Diamonds (#1Reissue),9780142400104,2.91,1
7bc40f4bd0f3462911b1d543b736cea0,3beef2430a285df1209aaf606267affe,7,AKJ Books,Books,Cam Jansen and the Triceratops Pops Mystery,9780142402061,2.91,1
c3e8e175f4686d441cedc2ab101e4a88,3beef2430a285df1209aaf606267affe,7,AKJ Books,Books,Cam Jansen and the Tennis Trophy MysteryHB,9780670036431,10.94,1
15d647ac22703b402d1d62125303fa76,3beef2430a285df1209aaf606267affe,7,AKJ Books,Books,Animals Under Threat,9781432924157,5.83,1
71f30eb9993fbf2291d426685a889033,3beef2430a285df1209aaf606267affe,7,AKJ Books,Books,Shredderman,C11FSSHRED,19.68,1
d4c3f2d7cbcad05ffcf14d26fd5f7eb9,3beef2430a285df1209aaf606267affe,7,AKJ Books,Books,Camouflage: Changing to Hide (Nature''s Changes Series) Bobbi,9780778723066,6.53,2
abcbedb9a196e163c706d9211283be63,3beef2430a285df1209aaf606267affe,7,AKJ Books,Books,Cam Jansen and the Tennis Trophy Mystery,9780142402900,2.91,1
aca16fba38f632c2669ab8964097eaa8,3beef2430a285df1209aaf606267affe,7,AKJ Books,Books,Jerry Spinelli,C11FASPIN,135.63,1
d4dead51651393e44b76951b2571b25a,3beef2430a285df1209aaf606267affe,7,AKJ Books,Books,Cam Jansen 14 Chocolate Fudge Mystery,9780142402115,2.91,1
2248cd51a5e1ceeb452cda111c5afac6,3beef2430a285df1209aaf606267affe,7,AKJ Books,Books,Cam Jansen and the Scary Snake Mystery,9780142402887,2.91,1
449dba13b486d079e26fd4c66e762cf4,3beef2430a285df1209aaf606267affe,7,AKJ Books,Books,Cam Jansen & the Mystery of the TV DOG,9780142400135,2.91,1
f8671d7097f4cfe3c638b5d4cb5d827c,3beef2430a285df1209aaf606267affe,7,AKJ Books,Books,Flat Stanley,9780060097912,3.64,1
784a44e3bbc76201f8d073efa56a186d,3beef2430a285df1209aaf606267affe,7,AKJ Books,Books,Cam Jansen and the Mystery at the Monkey House,9780142400197,2.91,1
2bb98181b0b5c2b10947d960f04914da,3beef2430a285df1209aaf606267affe,7,AKJ Books,Books,The Amazing Mexican Secret (Flat Stanley&apos,9780061429996,11.67,1
fea166967c68d2efc0d871856aa2e62b,3beef2430a285df1209aaf606267affe,7,AKJ Books,Books,Cam Jansen and the Mystery of the Circus Clown,9780142400166,2.91,1
a7fb2e8de8ef849234f082811e1faf33,3beef2430a285df1209aaf606267affe,7,AKJ Books,Books,Cam Jansen and the Mystery of the Babe Ruth Baseball,9780142400159,2.91,1
7f3e74c00039f773ee417656ec548c48,3beef2430a285df1209aaf606267affe,7,AKJ Books,Books,Jack Gantos,C11FAGANT,28.4,1
3c2596f225cdee138e1e60ac8ba64ad4,3beef2430a285df1209aaf606267affe,7,AKJ Books,Books,Cam Jansen & the Birthday Mystery,9780142403549,2.91,1
989e6692cf1013a01cf11c61cad68f11,3beef2430a285df1209aaf606267affe,7,AKJ Books,Books,Cam Jansen and the Secret Service Mystery (HB),9780670060924,10.21,1
46cb576765f3dea65c44129aa4bd31ec,3beef2430a285df1209aaf606267affe,7,AKJ Books,Books,Endangered Komodo Dragons,9780778719038,5.8,1
b3a829b4df26e79858df60e0d9d4c5c0,3beef2430a285df1209aaf606267affe,7,AKJ Books,Books,Matt Christopher,C11FAMATT,14.57,1
