projectid,is_exciting,at_least_1_teacher_referred_donor,fully_funded,at_least_1_green_donation,great_chat,three_or_more_non_teacher_referred_donors,one_non_teacher_referred_donor_giving_100_plus,donation_from_thoughtful_donor,great_messages_proportion,teacher_referred_count,non_teacher_referred_count
68e116b51781abd064dc7da7e4e4abb2,f,,f,,f,,,,,,
68d66616fbf51f880afd015a8372167d,f,f,f,f,t,f,f,f,100.0,0.0,2.0
68d2e79704066de566fb0eed3fb12217,f,t,t,t,f,f,f,f,33.0,2.0,0.0
68d112344055ad001770bcce1a3115c1,f,f,t,f,f,f,t,f,0.0,0.0,2.0
68a64b19088be9da0f810c239e7bdf4f,f,f,t,f,f,t,t,f,50.0,0.0,3.0
689af4c2867bc4c1e85963b97ec64d5e,f,f,f,t,t,t,f,f,80.0,0.0,5.0
688fa18ab9e4993b5557018e40391ba4,f,f,t,t,f,t,t,f,50.0,0.0,3.0
688eea605d126b36bd0439da4ed4bb55,f,,f,,f,,,,,,
688d02a8f7fb741751632078e4610848,f,t,t,t,f,t,t,f,55.0,7.0,8.0
68698b27420440a5cda2c894da3582bb,f,f,t,f,f,f,t,f,0.0,0.0,1.0
685255c253dde5a83b7ab4b3812fae04,f,f,t,f,t,f,t,f,100.0,0.0,1.0
680d535536d5dba7437f491a3073b819,f,f,t,t,f,t,f,f,40.0,0.0,5.0
680d170d5380e3cfe63678df8b090199,f,,f,,f,,,,,,
67f293ec171ebc048f70397518f0b54e,t,t,t,t,t,t,t,f,90.0,4.0,8.0
67e7b1031c98002c29e43511f6b989e3,f,f,t,f,f,f,t,f,0.0,0.0,2.0
67cb4cc28b98b84573ebe464c8c1ba65,f,f,t,f,f,f,t,f,0.0,0.0,1.0
67b3dd49dc40e8c7789b615ab3889088,f,,f,,f,,,,,,
67a851fdf515a12cb6305fc6fc49cd12,f,f,t,f,f,f,t,f,0.0,0.0,1.0
67a55c2850692a7b0656b2307cf46fa1,f,f,t,t,t,t,t,f,87.0,0.0,13.0
679e15a163fadda55542378fcc2e49fd,t,t,t,t,t,t,t,f,87.0,4.0,12.0
67957e19e3449b144909548587b0fc09,f,f,f,f,t,f,f,f,100.0,0.0,2.0
678a53fa10028be6cfc66288a77a6307,f,t,t,t,f,f,f,f,25.0,7.0,0.0
676385ae5dc58f12d4de8907d828b96d,t,t,t,t,t,t,t,t,78.0,1.0,19.0
674f22d9ab3fb9001a6ddc42c3b6549e,f,t,t,t,f,f,t,f,50.0,3.0,1.0
673e5a1083d661b32b29bebb959a8d44,f,f,t,f,f,f,t,f,0.0,0.0,1.0
66fc831d955f8911a0441b4991f64d89,t,t,t,t,t,t,t,f,82.0,2.0,17.0
66efca7475f21963f00b5fe7f105569b,f,t,t,t,f,f,f,f,53.0,9.0,1.0
66e3cf62099dc8a885aa89415246029b,t,t,t,t,t,t,t,f,62.0,1.0,11.0
66d00af4eb727fcf90f1c4fb6dfb6a02,f,,f,,f,,,,,,
66c876f51d9c9153c39e07eabe56c624,f,f,t,t,t,t,t,t,100.0,0.0,3.0
66ab8e15aca427c1c795d8c2b104b9ca,f,f,t,t,t,t,f,f,100.0,0.0,6.0
667873331e7e335917b1ac15c9e23c15,f,,f,,f,,,,,,
6654b1e7164cd4dd47bf0ed8e60d8660,f,t,t,t,f,t,t,f,50.0,1.0,3.0
66362864e5bb2f35d3ec26474813ee20,f,f,t,f,f,f,t,f,0.0,0.0,2.0
6622a68677fcec44b06c7a296c13afbf,f,t,t,t,f,f,t,f,0.0,3.0,1.0
660da9bfb740a233addaba1a73bdbe96,f,t,t,t,f,t,f,f,50.0,8.0,3.0
65fa773cf0aade561a35c2c6e9cc364b,f,f,t,t,t,t,t,f,100.0,0.0,4.0
65e391fe8056711eee907ecc18a5fd27,f,t,t,t,f,f,t,f,50.0,3.0,2.0
65b81d7d8cd0b40c84cf3ec3f37281a9,f,t,t,t,f,f,f,f,0.0,2.0,0.0
65a490d471ca043bf9028d6e3c7aba5a,f,f,t,f,f,f,t,f,0.0,0.0,1.0
6596bf132059608bb8de9eca00e93043,f,t,t,t,f,t,f,f,30.0,13.0,5.0
6592ec026f06778c1cde622e2362cbc6,f,t,t,t,f,f,t,f,16.0,3.0,1.0
658bddd4ae97abcee453aa9748b8e374,f,f,t,t,f,t,t,f,40.0,0.0,4.0
6580f001c437585d82f88715bc9e70c4,f,t,f,t,f,f,f,f,33.0,2.0,1.0
6579b2701a96c4fc47ea3395def5eda7,f,t,t,t,f,f,f,f,50.0,6.0,2.0
65739b61c60293a521bea7afd0599ecb,t,t,t,t,t,t,t,f,85.0,1.0,5.0
656602b6adaf451a90060435af7dd391,f,f,t,f,f,f,t,f,0.0,0.0,1.0
654865717a9255625577c79ec3c36790,f,t,t,t,f,t,f,f,37.0,5.0,3.0
64c41b8942aa3415cf5bdbaa76d1b91f,f,t,t,t,f,t,f,f,51.0,17.0,5.0
64be66516f9235ea7c9dbe57420c431c,f,f,f,f,f,f,f,f,0.0,0.0,1.0
6499277665cd4fe6d8025a69bba5e9ec,f,t,t,t,f,t,t,f,50.0,7.0,4.0
6493955db482cd1f6b99bbe942521efc,f,f,t,f,f,f,t,f,50.0,0.0,2.0
646083f0aa9d263d4cdd230c2b459d98,t,t,t,t,t,t,t,f,66.0,2.0,6.0
645ff3a963c0584a70a96e933e7021a4,f,f,t,f,f,f,t,f,0.0,0.0,1.0
6455304376f1ae63f3044efbd9e671ff,f,f,t,t,f,t,t,f,33.0,0.0,6.0
645529e198e5f2b4e9c7217c529968f9,f,f,t,t,t,t,t,f,75.0,0.0,4.0
64437b25f5cd88939b8086c694cccf4d,f,t,t,t,f,t,t,f,16.0,3.0,5.0
6415c9f4d04e1a751c8f20abefc9dd1a,f,f,t,t,t,f,t,f,100.0,0.0,1.0
640fe7780f21a27f6b74be83ada4eb02,f,f,t,t,t,t,t,f,80.0,0.0,7.0
63fdb97c3c026dfc9242b085814960a4,f,t,t,t,f,f,t,f,0.0,2.0,2.0
63dadb4611eb9f38bded22cf15a9cdb3,f,f,t,f,f,f,t,f,0.0,0.0,1.0
63d1f7d7ce682cb2442b0b3080e288dc,t,t,t,t,t,t,t,f,70.0,4.0,12.0
63bf3892b215579f5c343f45bf4869f7,f,f,f,t,t,f,t,f,100.0,0.0,2.0
63863515dc80aaf4c2b84aad06d25fe0,t,t,t,t,t,t,f,t,76.0,2.0,6.0
63726a8804af1e6ed1c30a572fbb97c0,f,f,t,t,t,t,t,f,66.0,0.0,4.0
636dcd5dd2dcf64e37514b2bf083f82b,f,f,t,t,f,f,t,f,0.0,0.0,2.0
6346724345bdb431d62cd336766fa7f2,f,t,t,t,f,t,t,f,37.0,1.0,3.0
63280374974f7ad65eb70656a9057688,f,f,t,t,t,f,t,f,100.0,0.0,2.0
6316ce4da9387ae64fea43b4b1580b3a,f,,f,,f,,,,,,
62fb515375957995154d2533f463261d,t,t,t,t,t,t,t,f,71.0,2.0,5.0
62d373e894d1f3074da03aceb82c907d,f,f,f,t,f,t,f,f,0.0,0.0,3.0
62c54dc23d82891c0dec9bb23c66fac3,f,f,t,t,t,t,t,f,100.0,0.0,4.0
62a500759a7b66639b38ae5936559145,f,,f,,f,,,,,,
62a2f4be6a06660982d02d0ee6c891d3,f,,f,,f,,,,,,
628df52b77a180c2541e858d2de2eb20,f,f,f,t,t,f,t,f,100.0,0.0,2.0
628a1dbba17f3ec2b40e1402ac297325,f,,f,,f,,,,,,
626baf240900296c8a474aed28ae581a,t,t,t,t,t,t,t,f,84.0,2.0,15.0
6265590cf04972977d64f57ee5969529,f,f,t,t,f,t,t,f,50.0,0.0,4.0
6255a92e022c5cbcb96c31e4303b2f4d,f,f,t,t,t,f,t,f,100.0,0.0,1.0
62332c9edc5a1f8edebc6700c0c919a0,t,t,t,t,t,t,t,f,92.0,1.0,17.0
6229f2a956dd26cac99951e27f28b3b6,f,t,t,t,f,f,f,f,46.0,17.0,1.0
61f44c1b7ce7ea341a4e1aa15f511678,f,f,t,f,f,f,t,f,0.0,0.0,1.0
61b2ad2271b2302b0821ad7e6bff0ee9,t,t,t,t,t,t,f,f,85.0,4.0,3.0
6198848625c5bd17d9c9178f83a8afa5,f,f,t,t,f,f,t,f,50.0,0.0,2.0
61791cfe3c7730cbee520d8f7c13fa4c,f,t,f,t,t,f,f,f,100.0,1.0,0.0
616cfff71dad53387d1ccfd068cf7b91,f,f,t,t,f,t,t,f,54.0,0.0,33.0
614c7b1a850e9213caa33da569c4b7db,f,t,t,t,f,t,t,f,57.0,30.0,14.0
613f872b49029da1cf739116d0f54570,f,f,t,t,t,t,t,f,83.0,0.0,7.0
6116e2f83fedeb319da4ef439210cafb,f,,f,,f,,,,,,
6104bc7afe08ace88af95dee7a0d7609,f,f,t,t,t,t,t,f,100.0,0.0,3.0
60f3d37f2e9f198472435869e4fb4b91,f,f,t,t,f,t,t,f,33.0,0.0,4.0
60efe252f9f6e03b26b4b690b6dcdde2,f,t,t,t,f,f,f,f,40.0,4.0,1.0
60eb3c2a23402585624f76853d0f5aa8,f,t,t,t,f,f,f,f,40.0,5.0,2.0
60e461288d5ae07621fef7228e8d0715,f,t,t,t,f,t,f,f,20.0,2.0,4.0
60d66ef4b9d42e05bc86573f042018aa,f,f,t,f,f,f,t,f,,0.0,2.0
60d4ff5b11f07ea90526bcfc41b3b01d,f,f,t,f,f,f,t,f,0.0,0.0,1.0
60cc9640c91b6b09aa1fa87301c5bb87,f,f,f,t,t,f,f,f,100.0,0.0,2.0
605cc7eb2eda24aa4e9209083ba8813e,f,t,t,t,f,t,t,f,0.0,2.0,3.0
6052807f3df9d69e59b1bf6e99703b72,f,f,t,t,f,t,t,f,56.0,0.0,7.0
603f44776a33b7f9504da6b3fc03a8bd,f,f,f,t,t,t,t,f,100.0,0.0,6.0
6032be949228122d32a40354e4ae3716,f,t,t,t,f,t,f,f,50.0,1.0,4.0
6031611563ca78d71e7fd8569da07fc4,f,t,t,t,f,f,f,f,60.0,4.0,1.0
5ffd0e3cc84236fe9c45d2124c1c8d40,f,f,f,t,t,f,t,f,100.0,0.0,2.0
5ff0e7b431fe992481f7d6f24900a085,f,f,t,f,f,f,t,f,0.0,0.0,1.0
5fc868dae9372a2d2a0ec9a4e98e95ba,f,f,t,f,f,f,t,f,50.0,0.0,2.0
5fa9d3ce7f5961995e0a5ef22eb69780,f,f,t,f,f,f,t,f,0.0,0.0,1.0
5f9f0cbc38171e89547830217e653be4,f,f,f,f,t,f,f,f,100.0,0.0,2.0
5f7ebd110a8e3ad12c30e563cd945c4b,t,t,t,t,t,t,t,f,100.0,1.0,6.0
5f73d304d2e753ab958fdf0dfe01da4d,f,,f,,f,,,,,,
5f6c80d4e3b7febc0dd2c1849ef1cdc3,t,t,t,t,t,t,t,f,80.0,5.0,6.0
5f4c7b4202bc690177c5060d1672dd0d,f,,f,,f,,,,,,
5f3dda8e50e3838c451dc792dea4ee92,t,t,t,t,t,t,t,f,100.0,1.0,3.0
5f2ebad4b0fcaf45aa1f48fff2958242,f,t,t,t,f,t,t,f,25.0,7.0,4.0
5ef8f7621d07dd3c9136a3c6c3d02ac4,f,f,t,f,f,f,t,f,0.0,0.0,2.0
5ee5479a5da1c87aa963e3b225e8ac4f,t,t,t,t,t,t,t,f,71.0,1.0,6.0
5ed53b90479bc7cf4b80a8b8cd37d49c,f,f,f,t,f,t,t,f,50.0,0.0,6.0
5ea940a5f8fb7716a0664658610bd1c4,f,f,t,t,f,f,t,f,0.0,0.0,1.0
5e8f754d6c8d9ae774be341a70482989,t,t,t,t,t,t,t,f,71.0,4.0,3.0
5e62c810ab8f996346956ebbd55432b8,f,f,t,f,t,f,t,f,100.0,0.0,1.0
5e40df8ae9a74144102968dfae86a819,t,t,t,t,t,t,f,f,66.0,2.0,7.0
5e0ea0aeb467ff0738b34b86f3d9950b,f,f,t,t,f,t,t,f,50.0,0.0,5.0
5e08ff0fd73fa73550c5a18a2f53a797,f,f,t,t,f,t,f,f,40.0,0.0,5.0
5ded9fa1f318a006901cc1231a5b570f,f,f,t,f,f,f,t,f,0.0,0.0,2.0
5de2331b866111c7bc49e384ee659453,f,f,t,t,t,t,t,f,75.0,0.0,4.0
5dc91d9009699334f006121b146222b1,f,f,t,f,f,f,t,f,0.0,0.0,2.0
5db1541e731901a11832aff7cdc38f17,f,t,t,t,f,t,t,f,33.0,1.0,4.0
5dada18998aeec22ba3bf94cb7218de4,f,f,f,t,t,t,f,f,100.0,0.0,5.0
5d8d5873aaa71ae66a120a7a3cb91481,f,f,t,t,t,t,t,f,66.0,0.0,4.0
5d7d9fa25fd7cbecd741ed4d8981bdba,f,t,t,t,f,f,t,f,40.0,3.0,2.0
5d5f7dee56b26269008b4cf827901d7e,f,f,t,t,f,f,t,f,50.0,0.0,2.0
5d5a50039fa33327c7bd550d783e25d6,f,f,t,t,f,t,t,f,50.0,0.0,4.0
5d3318a42bf64c3406be6f222b688b3c,f,f,t,t,t,f,t,f,100.0,0.0,1.0
5cfb3ba843c6df9de89860721e7b8ffb,f,,f,,f,,,,,,
5cedff44ecf239d0f3bef6b6ffd78bba,f,f,t,t,f,f,t,f,25.0,0.0,2.0
5ce6c04ccbff2c46f1971581600f7914,f,f,t,t,f,f,t,f,0.0,0.0,2.0
5c985407de363833dd1aefa36fd76b7f,f,t,t,t,t,f,f,f,63.0,6.0,2.0
5c7152caf904fdc1efcb78fbb575ca1d,f,f,t,t,f,f,t,f,,0.0,1.0
5c698e4c602e2dc7db3a8da1a178dc53,f,f,t,f,f,f,t,f,0.0,0.0,1.0
5c2f32c35fdebe32ad7544bc1fbbad03,f,t,t,t,f,f,f,f,50.0,4.0,2.0
5c0ff1cb1391daff65a93694d96f1010,f,f,t,t,f,t,t,f,0.0,0.0,9.0
5c0c015124f45c1cfa13edc23c797bd2,f,f,t,f,f,f,t,f,0.0,0.0,1.0
5b907f270ab6a2d9791aca6a9e9a1a60,f,f,t,t,f,t,t,f,50.0,0.0,4.0
5b87dff13ce981c0e9dae7c4e0433189,f,f,t,t,f,t,t,f,50.0,0.0,3.0
5b8180661c0a7ce3b7507c5e239162f5,f,f,f,f,f,f,f,f,50.0,0.0,2.0
5b74b22e7ae42f3a1e197ecf96c144e5,f,f,t,f,f,f,t,f,0.0,0.0,1.0
5b5d76bd93bd97b652589f970ae58957,f,f,t,f,f,t,t,f,60.0,0.0,8.0
5b41fd0d07e0b5818bd0a4b112733123,f,f,t,t,f,f,f,f,0.0,0.0,2.0
5b41f98207d795dc5959ce505850c5f9,f,f,t,t,f,f,t,f,0.0,0.0,2.0
5b33d02a09ed1d70e011e1a2ce23ece3,t,t,t,t,t,t,t,f,88.0,1.0,9.0
5b1f786f9ee18ddf674b4081bfde8752,f,,f,,f,,,,,,
5b179204f2b5f1c0e4c7938cccd0eb95,f,f,t,t,f,t,f,f,20.0,0.0,4.0
5b0a434c8553da5d0e232de12fcbfac7,f,f,t,t,f,f,t,f,50.0,0.0,2.0
5ad49f1c3218d6f9dc3a6160d681544a,f,f,f,t,t,t,f,f,100.0,0.0,3.0
5ac53c6e84337f85c16c824f1b0c2d0e,f,,f,,f,,,,,,
5a7dbe893f897974051fb326889d2ca6,f,f,t,t,f,t,t,f,25.0,0.0,12.0
5a79a6d6e916128f5125241ce4c741a6,f,f,t,t,t,f,t,f,100.0,0.0,1.0
5a5fcb19dc297381dcbbcea0f17a165d,f,t,t,t,f,f,f,f,30.0,2.0,0.0
5a4ce8d5226b7b3db374816cd9763dab,f,f,f,f,f,f,f,f,50.0,0.0,2.0
5a49b63a58ba0891322c434e94b80d5a,f,f,t,f,t,f,t,f,100.0,0.0,1.0
5a336e11b1dad1693a36e276e80835cc,f,f,t,t,t,t,t,f,80.0,0.0,8.0
59f7999122dd782474031c567c62293c,f,f,t,f,f,f,t,f,0.0,0.0,2.0
59f65f106be8b0330d5d85920cfe5a6d,f,f,t,t,f,t,f,f,33.0,0.0,3.0
59b864fd4a65fb240257a3d54f68c04d,f,t,t,t,f,t,t,f,42.0,4.0,3.0
596b1702664985fa5e6e29286e896a94,f,,f,,f,,,,,,
594dd653eb5a645fa6f751dcbf05dfd6,f,f,t,t,t,f,t,f,100.0,0.0,1.0
593bcc4dcb298439df3de995cda9b6fd,f,,f,,f,,,,,,
58f7c168696451eee6cd1cf5351d99cf,f,,f,,f,,,,,,
58dbd141da7e79cccf9af38e75cd9417,f,f,f,t,f,t,f,f,60.0,0.0,5.0
58d19820975e4d99f887d3ea7f7c910a,f,f,t,t,f,t,t,f,53.0,0.0,6.0
58c5ccc9c823c2d86653aa6f0b22f245,f,t,f,t,f,f,f,f,0.0,2.0,1.0
5887818d1cacb3646fb2f0475c5616d0,f,,f,,f,,,,,,
587d14abb5bca7ed57393324e4b2e396,f,f,f,f,t,f,f,f,100.0,0.0,2.0
58795878ccb154b623b0ff6b9977444a,f,t,t,t,f,f,f,f,50.0,6.0,1.0
587320e839615dc83e67d6f277af2929,f,f,t,t,t,t,t,t,85.0,0.0,6.0
586ce79b31887e26fb94c66cc7e0504d,f,t,t,t,f,f,f,f,60.0,3.0,2.0
58611fd3cdd2a4827ee084a61a6740cd,t,t,t,t,t,t,f,f,82.0,10.0,11.0
585facc15bc54286ae73dfec7ab0806e,f,t,t,t,f,t,t,f,33.0,2.0,4.0
58448788e22b48a0099063511bb7d608,f,f,t,t,t,f,t,f,66.0,0.0,2.0
57fe5a2e4d808b6b156650c1b0bb2d79,f,t,t,t,f,f,f,f,50.0,3.0,0.0
57f4d7cce93707bfdf27f6bc717ec790,f,,f,,f,,,,,,
57adb80850ab2cceaf769f927bc43758,f,f,f,t,t,t,f,f,100.0,0.0,5.0
579d5ab003f226d18f8fefdf58830679,t,t,t,t,t,t,t,f,75.0,1.0,7.0
5794f5b3d0e5bcf13a34e9f38077307a,f,,f,,f,,,,,,
574bc7c1c698de94e7623865e8ffe1b2,f,t,t,t,f,t,f,f,50.0,1.0,4.0
573c714dbf7efc26201fb33d553d93e2,f,f,t,t,t,t,t,f,66.0,0.0,6.0
5731907697c95a19d9e193b0e908fc72,f,f,t,f,f,f,t,f,0.0,0.0,1.0
57066c22cd2267b8597a04d94568d80f,t,t,t,t,t,t,t,f,100.0,1.0,3.0
56e788126a73c20a173a6d2fc635fb6a,f,f,t,t,t,t,t,t,75.0,0.0,5.0
56e3c1130907fd4f2a4dcea3070974ba,f,f,t,t,t,t,f,f,66.0,0.0,4.0
56cc6f41281f0c254d0ac7dbf71635b3,f,f,t,t,f,f,t,f,0.0,0.0,1.0
56bd209c1d6ef37050d0d3b1a98b5e85,f,f,t,t,f,t,t,f,50.0,0.0,4.0
56946a6c041e9e026816978bc8611f8d,t,t,t,t,t,t,f,f,75.0,2.0,6.0
5687e7d3f9255fd78b27c34da7f19601,f,,f,,f,,,,,,
5677e6e3ddfcd780c22ac2a0df4418f0,f,f,t,t,t,t,t,f,66.0,0.0,3.0
5666580d4dcd40b96cf44ab30a1d5efc,f,f,f,f,t,f,f,f,100.0,0.0,2.0
5642066d5e23db47713f45e4b4866757,t,t,t,t,t,t,t,f,62.0,1.0,7.0
563d9b9c7f7293e2b2febc84af096e6f,f,f,f,f,f,f,f,f,0.0,0.0,1.0
562f4ca4859f0541067fbdaeed2a74a0,f,,f,,f,,,,,,
561947a8bfbe6cb00f046c3a0630689f,f,f,t,f,f,f,t,f,50.0,0.0,2.0
55fe973e6d1a9186d75474ad807af4af,f,f,t,t,f,t,t,f,40.0,0.0,7.0
55fd3d539261318f2a9b11ee806307fa,f,t,t,t,f,f,t,f,33.0,2.0,1.0
55f7f0a19cee2937446fce6a8a68ff8e,f,f,t,t,t,t,f,t,85.0,0.0,9.0
55b2493f1f1949f30d1341ab00a7843d,f,f,t,t,f,t,t,f,50.0,0.0,4.0
55a0afc70a78adb9693b5424486f019d,t,t,t,t,t,t,t,f,75.0,2.0,7.0
5599a4c34cbfe26db04d690772da0eda,f,t,t,t,f,f,t,f,33.0,2.0,2.0
558cfa8f1785fd8a29264398bc4c7500,f,f,t,t,f,t,t,f,33.0,0.0,3.0
558b8978b90bd0a169ed96d672bc7d0b,f,f,f,f,t,f,f,f,100.0,0.0,1.0
5574162899be270de3a5cfbc2978d016,f,f,t,t,t,t,t,f,85.0,0.0,5.0
5563bf671d661a1d4f4075c42a82b9dc,f,f,f,f,f,t,f,f,50.0,0.0,5.0
555ecaf756323f31bd0f0ff4f82e42f9,t,t,t,t,t,t,t,f,83.0,2.0,5.0
554d1037d113cfffda28bd7d19c686a2,t,t,t,t,t,t,t,f,66.0,1.0,3.0
55474cd268757514dee7e51a864d1773,t,t,t,t,t,t,t,f,100.0,1.0,4.0
55444b9e9b554c64299ce7f0d9007ca2,f,t,t,t,f,t,f,f,28.0,1.0,21.0
553845e29dfcfe5be42badbd7d90ff3a,f,f,t,t,f,f,t,f,50.0,0.0,2.0
5533ebcb4a5279231a181fdde278d5c0,t,t,t,t,t,t,t,f,75.0,1.0,4.0
551357b9f847dd405a6b7fed915007ce,f,f,f,f,f,f,f,f,,0.0,1.0
54ff003dd4e670ddcfcc29c563a3d287,f,,f,,f,,,,,,
54f14dbb50576038705fb9bcab167a64,f,f,f,f,t,f,f,f,100.0,0.0,1.0
54e6646b88fbfa9638c5dd8f99c947f4,f,f,t,t,f,t,t,t,50.0,0.0,3.0
54cffebd41afe3aac9496de6669c0242,f,f,f,t,t,f,f,f,100.0,0.0,1.0
54abdf4dbd150bd7053914e6cf5959fe,f,f,t,t,t,f,t,f,100.0,0.0,2.0
54a887bba2c4068d8b719852f0453a55,f,f,t,f,f,f,t,f,0.0,0.0,1.0
54a58d260e68fe7ac6ca8856a0c13190,f,t,f,t,f,f,f,f,0.0,2.0,2.0
5449fd8e8821d19f781571e8bc463524,f,t,t,t,f,t,t,f,28.0,3.0,4.0
5430b7d9053cb9218922b8bd685e1cc8,f,f,t,f,f,f,t,f,0.0,0.0,1.0
54255a6439b45943fdf09f8a62351705,f,f,t,t,t,t,t,f,66.0,0.0,4.0
541e594eddb52e92d232973eba521316,f,f,t,t,f,t,t,f,0.0,0.0,5.0
5401f6f54327d710421209eefe7f9596,f,,f,,f,,,,,,
53fe4c81ba0b2cdc36fa165fccf75713,f,f,t,f,f,f,t,f,0.0,0.0,2.0
53d3d30866ca78b322f061076bf77e2b,f,f,f,f,f,f,f,f,0.0,0.0,1.0
53cce84d08cd3ce49829a656c9917a03,f,f,t,t,t,t,t,f,73.0,0.0,11.0
53a6a0dc974855f8e1f2982a99bf62a0,f,f,t,f,t,t,t,f,66.0,0.0,3.0
539776d6672a46f22704c3c1b34a84e3,f,f,f,t,f,t,f,f,50.0,0.0,5.0
536f7b546bbf4b75efb8e7a0db101a60,f,f,f,t,t,t,t,f,87.0,0.0,5.0
536211a27db3cf2d9187c04fe81084d0,f,f,t,f,f,f,t,f,0.0,0.0,2.0
534e24941efa27851c22c51af4523085,f,f,t,t,f,t,t,f,33.0,0.0,3.0
5332c667e3b6750909a350b19d1d9495,f,f,f,t,t,f,f,f,100.0,0.0,2.0
531dae64f51527454bbe156824fd246f,f,f,t,t,t,t,t,f,88.0,0.0,16.0
53116766299de9fe524020a9a1931d6a,f,,f,,f,,,,,,
52fc20406f1097413d687671c560b99c,f,f,f,f,f,f,f,f,,0.0,1.0
52ea3b66bac8610def81e3aea2d7f880,f,,f,,f,,,,,,
52e8e3db0a4b02e3afed966ed7c0c1dd,f,t,t,t,f,t,f,t,50.0,2.0,10.0
52d6ef9f7b797ad573c99c79992de120,f,t,t,t,f,f,t,f,53.0,9.0,2.0
52b238a907e55809e77e4f49e36064cc,f,f,t,t,t,t,t,f,85.0,0.0,8.0
529855327d838fe02da8572fea5cbae8,f,f,t,t,f,t,t,f,0.0,0.0,4.0
52920751ad10e68e7a325dbc1a12fa9e,f,f,t,t,t,t,t,f,88.0,0.0,12.0
52907523dba391c1827e865f6df60681,f,f,t,f,f,f,t,f,0.0,0.0,1.0
528e2a8eb86166a42c25726ba06fb6c2,f,f,f,t,t,f,t,f,100.0,0.0,1.0
52802a8e396d59d189029b08347c21bf,f,f,t,t,f,t,t,f,33.0,0.0,3.0
5270858f5f4ee896bff1009a89b011b7,f,f,f,f,t,f,f,f,100.0,0.0,2.0
52580aae62870cc18f1de65e65dd2ebb,f,t,t,t,f,f,f,f,25.0,4.0,2.0
5220f997545aa6a9d094fc6fcb558f1f,f,f,t,f,f,f,t,f,0.0,0.0,1.0
51ec9ce1d61007ccc4e9e9865244a7c2,f,,f,,f,,,,,,
51cf75a88901c8d9cf056440b1210976,f,f,t,f,f,f,t,f,0.0,0.0,1.0
51cccd85bafff7c510f9f0026d416f5b,f,,f,,f,,,,,,
51abda05f0abd33343d09d85410aca17,f,f,t,t,t,t,t,f,75.0,0.0,5.0
5192d2fe31960eeabe2c7321f4a9e99c,f,t,t,t,f,t,f,f,53.0,7.0,6.0
518542971a9b0db562451875fdf8ff7b,f,f,t,t,f,t,t,f,60.0,0.0,5.0
517fb76d16120a670a903edcdee37a9a,f,,f,,f,,,,,,
515fa59108283ffa6e36ec7db4bd5af4,f,t,t,t,f,t,t,f,0.0,1.0,3.0
515e364bd0db9bd11f4d0bedc99c0275,f,t,t,t,f,t,t,t,58.0,3.0,9.0
5155d7a79c6a49bb9b5deeac50db5454,f,t,t,t,f,f,f,f,0.0,2.0,0.0
51532161a0c332caf06c4da57968ecc4,f,f,t,f,f,f,t,f,0.0,0.0,2.0
5143e7a9a9f0ddb83a8f63c0ba24b835,f,f,t,f,f,f,t,f,0.0,0.0,1.0
513dd82e9cb90d90d0568c5df19d5680,t,t,t,t,t,t,t,f,100.0,1.0,3.0
513cffa703d16f71b3179ab0c38d2dc8,f,f,t,f,f,f,t,f,0.0,0.0,1.0
5126580f6151d0f5bcb6c1f6b7f8fcba,f,,f,,f,,,,,,
5123159cde8604a7fd5274d371d66f52,f,f,t,t,t,t,t,f,100.0,0.0,4.0
51182dcbc092d4fff9597092ea045615,f,f,t,f,f,f,t,f,0.0,0.0,2.0
5108035d10d3c9e2437599cfd053bbd3,f,t,t,t,f,t,f,f,38.0,6.0,4.0
51009efe2c84eec09fb2c501e444b042,f,t,t,t,f,t,t,f,23.0,5.0,7.0
50d7baf3abee9cd70a1008344975d5b7,f,f,t,t,t,t,t,f,66.0,0.0,4.0
50d2288bbcb16edb5c7576c71269f879,f,t,t,t,f,t,t,f,23.0,6.0,20.0
50b3cb6bd99814668a08191cfdb5618b,f,t,t,t,f,t,f,f,60.0,2.0,10.0
506664adcb3fcb943482c9099ebd886c,f,f,t,f,f,f,t,f,0.0,0.0,1.0
505dfd2792efbf22f5c38f009e0b6af3,f,,f,,f,,,,,,
504fb93a6efa24f820bc782859fae342,f,f,t,t,f,f,t,t,50.0,0.0,2.0
50251e89c3775562ac3d9d7cdd64d10d,f,f,t,t,f,t,f,f,33.0,0.0,3.0
4fed77848b3540376e48f30df441d5f4,f,,f,,f,,,,,,
4fdc16a16d9278f64a73045ded044e73,f,f,t,t,t,f,t,f,100.0,0.0,1.0
4fc9ed53073246e5067cee4951d54cbd,f,t,f,t,f,f,f,f,50.0,1.0,1.0
4fbd951c2e85f29e347f00b1cd6ba454,f,t,t,t,f,f,t,f,33.0,2.0,1.0
4fadf3b76f2c3bd92e935f3d73c5de92,f,f,t,f,f,f,t,f,0.0,0.0,1.0
4f963a021d15a4c9427f2ca2b2c1972b,f,f,f,t,t,t,f,f,80.0,0.0,10.0
4f9625235ea21aa7bd28511676230a6d,f,,f,,f,,,,,,
4f486021f0369daafb59b241599f751e,f,,f,,f,,,,,,
4f47d8b521b6bbb4c51ac412a17c7284,f,t,t,t,f,t,t,f,19.0,2.0,29.0
4f3ae312adc154cfdeca80ae8bcb17b7,f,t,t,t,f,t,t,f,55.0,6.0,3.0
